internalTaxonId,latitude,longitude
176680211,25.23619765,91.69193192
176680211,25.53282267,91.69276125
176680211,25.23216036,91.70120163
176680211,25.25700307,91.71527786
176680211,25.2535875,91.71630783
176680211,25.26228149,91.71802444
176680211,25.28742847,91.71836777
176680211,25.21197192,91.71939774
176680211,25.28121982,91.71939774
176680211,25.24861923,91.71974106
176680211,25.19353183,91.72005541
176680211,25.27035393,91.72145767
176680211,25.29208474,91.72248764
176680211,25.27718403,91.72283096
176680211,25.28121982,91.72283096
176680211,25.19353183,91.72657854
176680211,25.24427182,91.72660751
176680211,25.30791474,91.73381729
176680211,25.28991184,91.73759384
176680211,25.20979758,91.73828049
176680211,25.30108637,91.73862381
176680211,25.30977696,91.7399971
176680211,25.23402374,91.74652023
176680211,25.27687358,91.75235672
176680211,25.21321438,91.75373001
176680211,25.23247093,91.75544662
176680211,25.37203254,91.76400072
176680211,25.35310841,91.76537401
176680211,25.27594222,91.76677628
176680211,25.25886607,91.77055283
176680211,25.19353183,91.77155382
176680211,25.24489289,91.77158279
176680211,25.38537072,91.77189714
176680211,25.28638498,91.7743004
176680211,25.31556161,91.77773363
176680211,25.32952665,91.77979356
176680211,25.41049213,91.78666002
176680211,25.29135171,91.78837663
176680211,25.34659285,91.78837663
176680211,25.31245804,91.79112322
176680211,25.27055217,91.79146654
176680211,25.22863183,91.80622942
176680211,25.3894029,91.80794603
176680211,25.29724944,91.81378252
176680211,25.2609273,91.81584245
176680211,25.32120273,91.84845812
176680211,25.36179526,91.85257799
176680211,25.50803664,91.87074383
176680211,25.36665868,91.95368654
176680211,25.27231467,91.95643312
176680211,25.39891738,91.9668742
176680211,25.56999211,92.01411134
176680211,25.40139846,92.04157716
176680211,25.57246966,92.1042033
176680211,25.65420012,92.10694988
176680211,25.56255914,92.12397463
176680211,25.50803664,92.16242677
176680211,25.41132227,92.22559816
176680211,25.51051548,92.26130373
176680211,25.45844924,92.26405031
176680211,25.21517605,92.26679689
176680211,25.22759977,92.31623537
176680211,25.26983094,92.33820802
176680211,28.12435973,94.73130901
176856760,24.61705734,90.70476183
176856760,26.50007292,91.53972277
176856760,22.61401087,94.73674425
176856760,17.87420344,100.4935802
176856760,24.81306317,92.30711825
176856760,20.84767063,95.36025755
176856760,14.04879117,98.08782584
176856760,24.94063513,91.90243812
176856760,23.17897604,92.83161669
176856760,25.2510812,90.87158914
176856760,25.19620425,90.63216448
176856760,29.50337939,78.76683442
176856760,29.17660464,80.14832947
176856760,29.14928516,80.18073055
176856760,25.37861714,92.14319228
176856760,23.85027179,92.63167616
176857958,25.77042033,90.27962518
176857958,25.53025699,90.29885125
176857958,25.56247185,90.38948846
176857958,25.47571981,90.44167352
176857958,25.84954323,90.69985223
176857958,25.29985525,90.72491479
176857958,25.51259709,90.72628808
176857958,25.24210851,90.74826074
176857958,25.34516408,90.77229333
176857958,25.30420067,90.77297998
176857958,25.29054312,90.79289269
176857958,25.33430392,90.80422235
176857958,25.30606294,90.84370446
176857958,25.3941778,90.8533175
176857958,25.27812583,90.89726281
176857958,25.25452948,90.91648889
176857958,25.23713976,90.93434167
176857958,25.27688403,90.95082116
176857958,25.25018228,90.95631433
176857958,25.34175099,91.15029168
176857958,25.31537388,91.18702722
176857958,25.47618472,91.22966859
176857958,25.28123027,91.24401879
176857958,25.28805976,91.28727746
176857958,25.3209601,91.31542993
176857958,25.35074892,91.31611657
176857958,25.23962416,91.3422091
176857958,25.25701352,91.35800195
176857958,25.24956124,91.37928796
176857958,25.47618472,91.39446351
176857958,25.36207296,91.42742249
176857958,25.20545924,91.44451928
176857958,25.25872127,91.44699189
176857958,25.30109681,91.47610498
176857958,25.25810027,91.48269746
176857958,25.26819108,91.50288415
176857958,25.21042928,91.50563073
176857958,25.29550968,91.50631738
176857958,25.24195324,91.52183625
176857958,25.39293719,91.52691674
176857958,25.21027397,91.53144929
176857958,25.27315856,91.53446984
176857958,25.27874672,91.54751611
176857958,25.29426806,91.55850244
176857958,25.3152187,91.55960175
176857958,25.21229299,91.55987573
176857958,25.24086634,91.57360864
176857958,25.27564222,91.58940148
176857958,25.25887652,91.59489465
176857958,25.23776087,91.61480737
176857958,25.33011474,91.62002656
176857958,25.27331379,91.63145852
176857958,25.24956124,91.63266015
176857958,25.26446534,91.63746667
176857958,25.28200637,91.64072824
176857958,25.24583493,91.64570642
176857958,25.22968626,91.65325952
176857958,25.34190613,91.65435883
176857958,25.30295913,91.6560061
176857958,25.23450003,91.66441751
176857958,25.25002702,91.66476083
176857958,25.2643101,91.67231393
176857958,25.25328744,91.69171166
176857958,25.26446534,91.69514489
176857958,25.26136047,91.72123742
176857958,25.29675129,91.73428369
176857958,25.28619721,91.73565698
176857958,25.30730444,91.73771691
176857958,25.27176148,91.756428
176857958,25.23605282,91.76432443
176857958,25.27952284,91.80037332
176857958,25.23263666,91.80208993
176857958,25.36626103,91.83247399
176857958,25.35261048,91.83522058
176857958,25.26368913,91.84593293
176857958,25.33895839,91.84758019
176857958,25.29814808,91.87487435
176857958,25.24350593,91.87762094
176857958,25.25716877,91.87796426
176857958,25.21974756,91.89152551
176857958,25.20918679,91.89358544
176857958,25.21105052,91.90731835
176857958,25.24102161,91.92568612
176857958,25.42611908,91.93581414
176857958,25.20468265,91.96825814
176857958,25.38890513,91.97151971
176857958,25.25390846,91.97941613
176857958,25.26384438,91.99108911
176857958,25.27983328,91.99400735
176857958,25.29380245,92.01357675
176857958,25.31025295,92.04069924
176857958,25.13710064,92.26162744
176857958,25.15326158,92.26574731
176857958,25.13150597,92.28154016
176857958,25.16693456,92.28840661
176857958,25.13647902,92.30900598
176857958,25.24567967,92.31020761
176857958,25.16444868,92.32205224
176857958,25.10663766,92.32479882
176857958,25.19738249,92.32617211
176857958,25.50454083,92.35569787
176857958,25.12218094,92.40788293
176857958,25.15015388,92.41543603
176857958,25.26632823,92.41680932
176857958,25.24335066,92.42436242
176857958,25.20732303,92.42642236
176857958,25.1283977,92.42779565
176857958,25.19365458,92.44015527
176857958,25.23651865,92.46212792
177944137,27.0184071,95.57281498
177944137,27.01866266,95.57398161
177944137,27.05953675,95.60908836
177944393,25.52561205,90.19766808
177944393,25.4995042,90.33196001
177944393,25.59026955,91.63470659
177944393,25.57788312,91.65118608
177944393,25.86063974,91.83472986
177944393,25.67692932,91.92513949
177944393,23.28668653,92.86449954
177944393,26.12890171,92.86707439
177944393,26.17455478,93.47253418
177944393,25.99802512,95.00549316
177962982,15.144385,73.957364
177962982,15.142938,74.134374
177962982,14.947504,74.087831
177962982,15.142938,74.134374
177962982,15.142938,74.134374
179054974,22.5,92.25
179054974,25.45,90.33333
179054974,25.583333,91.633333
179054974,25.3,91.7
179054974,25.583333,91.633333
179054974,22.333333,91.8
179207814,7.066667,80.75
179207814,8.9167,77.2833
179207814,6.383333,80.416667
179207814,6.433333,80.65
179207814,6.62539075,80.34507754
179207814,6.383333,80.416667
179207814,6.68733259,80.61999983
179207814,6.433333,80.65
179207814,6.66702645,80.66826763
179207814,7.47201016,80.72268248
179207814,7.06667,80.75
179207814,7.37240826,80.84104583
176848640,6.38333,80.6667
176848640,6.91667,80.4833
176848640,6.92,80.48
176848640,7.366667,80.833333
176848640,6.44431112,80.58359434
176848640,6.8,80.5
176848640,8.93404446,77.27805315
184539455,27.08769989,88.43260193
184539455,27.50440025,88.49620056
184539455,27.32690048,91.56240082
184539455,27.25060081,92.81159973
184539455,29.35230064,95.30590057
187022603,26.12262,90.62802
187022663,16.510831,73.890289
187022663,15.90191,74.03437
187022663,15.70006,74.21921
187022663,15.69153,74.3655
187024265,13.07669,93.00917
187024265,13.15174,93.00757
187024265,13.15454,93.00682
187025460,11.47405,92.60525
186301014,27.80150032,95.99269867
191546628,18.246941,73.682302
191546628,16.54169508,73.82315977
191546628,17.93,73.55
191546628,17.915347,73.624811
191546628,17.91528,73.624797
191546628,17.915908,73.625149
191546628,17.941514,73.707973
191546628,18.619643,73.384824
191546628,18.619643,73.384824
191546628,17.940128,73.634189
191546628,18.232796,73.450178
191546628,18.078092,73.427082
191547129,19.92,73.57
191547129,17.941514,73.707973
191547129,18.707588,73.476966
191547129,17.66713379,73.80993862
191547129,18.707588,73.476966
191547129,18.2769367,73.6219158
191547129,19.3863889,73.7780556
191547129,17.93223836,73.65023872
191547129,17.939657,73.707831
191547129,13.412168,75.769836
191547129,17.722701,73.837199
191547129,18.276466,73.62177
191547129,19.598809,73.715031
191547129,19.069456,73.537551
191547570,8.621656,77.221567
191681904,15.964716,74.003571
191681904,15.7898851,73.9586651
191681904,15.9647156,74.0035709
191681904,15.9022722,74.0351532
191681904,15.9278345,74.01918392
191681904,15.8586539,74.04246509
191681904,15.7898851,73.9586651
191681904,15.92356756,74.02468209
191681904,14.66757547,74.29612298
191681904,15.69941331,74.23073934
191681904,21.05687441,70.76516239
191681904,15.92356756,74.02468209
191681904,21.81990815,72.10142752
191681904,21.426551,73.392973
191681904,21.86573,73.494887
191681904,22.71990112,73.68961626
191681904,14.70601,74.2880243
191681904,20.532268,73.178321
191681904,20.42833875,73.31992935
31187,8.8625,77.1722
31187,10.15929,77.02402
31187,10.16151,77.06142
31187,8.69722,77.1722
31187,8.37361,77.2417
31187,9.595,77.29486
31187,11.846731,75.842039
31187,9.616275,76.812664
31187,9.800436,76.884439
31187,9.79805,76.884725
31187,9.477703,77.261572
33645,9.011643,77.120098
33645,8.73954154,77.12348488
33645,8.73960123,77.12343833
33647,12.596304,75.606609
33647,12.549118,75.686874
33647,12.855755,75.638727
33647,12.873392,75.646362
33647,12.932362,75.656198
33647,11.835275,75.839096
33647,11.96069444,75.83027778
33647,11.58344444,75.86861111
33647,11.4339,76.38666667
33647,10.32444444,76.75833333
33647,8.74009167,77.11972222
33647,12.7306,75.66393
33647,10.51302,76.36313
33647,10.51306,76.36317
33647,9.460342,76.95688
33647,11.74682,75.85312
33647,11.5402,76.06212
33647,9.4278,76.59827
33647,12.117169,75.790141
33647,12.1144,75.7904
33647,10.5781,76.3316
33647,9.4278,77.0753
33647,10.33096,76.5907
33647,10.28235,76.67274
38758,10.30254722,76.60394722
38758,10.167,76.817
38758,10.2,76.817
38758,9.333,76.833
38758,10.15,76.9
38758,10.29950712,76.58175897
38758,8.92163586,77.16249704
38758,8.93282827,77.16970682
201030934,12.918342,75.673173
201030934,8.69722,77.1083
201030934,12.5583,75.6583
201030934,12.580756,75.538703
201030934,12.5583,75.6611
201030934,12.5583,75.6611
201030934,12.5583,75.6611
201030934,11.4778,75.6611
201030934,12.5583,75.6611
201030934,11.4778,76.2222
201030934,12.5583,76.2222
201030934,12.8083,75.625
201030934,12.475,75.641667
201030934,12.575,75.625
201030934,12.5583,75.6417
201030934,12.851109,75.681723
201030934,11.97249,75.917149
201030934,11.922379,75.792458
201030934,12.888151,75.687716
201030934,13.036563,75.390318
201030934,13.000517,75.568
201030934,12.91821,75.673173
201030934,12.918215,75.673173
201030934,12.918276,75.673173
201030934,12.918342,75.673173
201030934,12.918209,75.673173
201030934,12.91821,75.673173
201030934,12.918276,75.673173
201030934,13.604825,75.100556
201030934,12.913893,75.657417
201030934,12.918209,75.673173
201030934,13.73008,75.019618
201030934,13.73008,75.019618
201030934,11.853148,75.74663
201030934,11.853148,75.74663
201030934,11.835634,75.8563
201030934,13.502663,75.090315
201030934,12.668784,75.607971
201030934,12.131809,75.732025
201030934,12.837368,75.672974
201030934,12.22408,75.562604
201031081,9.333514,77.22329
202483877,11.847959,93.013983
202483877,9.166667,92.816667
202483877,9.2,92.75
202483877,9.2,92.75
202483877,9.166667,92.816667
202483996,10.64480894,92.53682899
202483996,10.76807483,92.57003821
202483996,24.77178578,92.78444767
202483996,4.8577761,100.7958513
202483996,3.63104415,102.7504112
202484066,22.40407799,91.78999867
202484066,19.81433319,93.77315725
202484066,24.40823214,94.05706643
202532388,22.45529731,89.02287607
202532388,26.16170792,90.62933287
202532388,22.32597362,91.81691518
202532388,22.31716623,92.14817178
202532388,22.20751074,92.21553903
202532388,20.90352245,92.23393175
202532388,12.08542221,99.01362558
202536352,26.13057331,94.28889308
202536352,26.95582971,95.13736147
202536352,27.27988545,95.69735942
202732050,12.5,92.9
202732050,11.58986831,92.63508983
202732050,13.2829666,92.99955076
202732050,16.53157735,97.60338028
206837366,11.66988883,92.74735451
206837366,13.1577818,93.00597306
208974595,13.381353,77.658257
208974595,13.914869,78.489143
208974595,13.41809,77.68296
208974595,15.819783,78.032032
208974595,12.50974,76.99774
208974595,9.413302,76.348661
208974595,12.46608,78.82394
208974595,14.22819,78.18073
208974595,10.273517,76.138036
210014331,10.589222,76.604006
210014331,10.589483,76.603889
210014331,10.589392,76.604456
30891,6.383333,80.416667
30891,6.383333,80.416667
30891,6.383333,80.416667
30891,11.059272,76.427972
30891,12.404817,75.740114
30891,11.462611,76.095633
30891,8.708997,77.259961
30891,11.050328,76.417306
30891,10.16547786,77.14676124
38036,15.95822,73.99866
38036,14.2557,74.79361
38036,12.4729,75.02617
38036,13.51377,75.08199
38036,12.549,75.16196
38036,12.09924,75.18598
38036,12.10013,75.20332
38036,12.0346,75.25395
38036,12.03368,75.25496
38036,11.98593,75.36462
38036,12.05242,75.48347
38036,12.38894,75.52453
38036,11.70531,75.54576
38036,12.73435,75.80548
38036,13.37461,75.81058
38036,11.19928,75.81328
38036,11.5957,75.82635
38036,11.83858,75.84348
38036,11.29923,75.87299
38036,11.77039,75.88835
38036,11.26976,75.94145
38036,11.78453,76.00194
38036,11.54155,76.02634
38036,10.46947,76.07911
38036,10.27766,76.16765
38036,11.46021,76.19959
38036,9.412678,76.34844
38036,9.618239,76.38601
38036,9.614753,76.42979
38036,11.20309,76.45035
38036,9.062861,76.50172
38036,9.094397,76.53317
38036,9.112897,76.53447
38036,9.053111,76.55351
38036,9.114922,76.55846
38036,9.097015,76.55907
38036,9.097041,76.5594
38036,9.097075,76.55948
38036,11.42875,76.55964
38036,9.710878,76.68414
38036,8.927961,76.71046
38036,9.187794,76.76747
38036,8.492175,76.95277
38036,8.7227,77.02717
38036,8.870428,77.12696
38036,8.68056,77.16702
38036,8.68055,77.16703
38036,8.824081,77.21843
38036,8.602081,77.23445
38036,10.94586,79.03231
38036,6.701842,80.15394
38036,7.269661,80.59381
38036,7.873053,80.7718
210010463,14.59459,78.95721
210010463,11.43986,76.67319
210010463,11.4322,76.69872
210010463,11.20309,76.45035
210010463,11.22261,76.60352
210010463,8.812219,77.21896
210010463,8.815256,77.21893
210010463,8.815256,77.21897
210010463,11.42889,76.12947
210010463,8.671981,77.18391
210010463,11.83855,75.8424
210010463,11.3723,76.5152
210010463,6.909183,80.80671
210010463,11.49212,76.11456
210010463,11.28980542,76.58101417
210010463,14.51196564,74.36690619
210013452,11.098004,76.747002
210013452,10.377718,76.899652
210013452,13.54691,75.74907
210013452,8.73333,77.06666
210013452,9.608519,77.06984
210013452,10.35731,76.81631
210013452,10.34171,76.82977
210013452,8.683028,77.18955
210013452,11.83855,75.8424
210013452,11.5175,76.03618
210013452,11.55092,76.04628
210013452,10.28834,76.85114
210013452,11.31478,78.34817
210013452,16.547339,73.748425
210013452,13.217167,79.100328
210013545,12.114667,109.003333
210013545,10.608944,92.48306
210013545,7.048536,80.35712
210013545,9.421111,76.93333
210013545,9.424778,77.00077
210013545,20.283333,105.666667
210013545,20.241333,105.6875
210013545,10.41868,76.60069
210013545,10.44301,76.74857
210013545,20.746944,104.914722
210013545,20.464444,105.305
210013545,21.848889,105.986667
210013545,10.30828,76.60869
210013545,15.18667,79.25417
210013949,10.51581,76.37017
210013949,11.31172,76.47179
210013949,10.29853,76.58502
210013949,12.5061,76.6925
210013949,10.49697,76.817
210013949,13.55889,77.13778
210013949,10.31968,77.21733
210013949,12.92167,77.29778
210013949,11.77887,78.19581
210013949,13.19957,79.10488
211716588,17.14018963,95.15166956
211716588,21.91812914,95.94278812
211716588,17.29623193,96.47063609
211716588,17.58141277,97.12611574
211716588,16.28171141,97.54615874
213352738,1.75,98.8
213352738,12.45709721,92.79153095
213352738,2.6340456,96.05055663
213352738,-0.89660762,100.5709803
213352738,-0.22949552,100.6329246
213352738,-3.7576794,102.3068704
213352738,-4.9233333,104.1186453
213352738,-4.94731906,104.9634741
213352738,-6.7394444,105.2551873
200533196,19.0667,99.75
200533196,19.433333,99.566667
200533196,25.22162684,86.31855504
200533196,14.08209413,98.19545752
200533196,18.81887666,98.9399272
200533196,12.41167121,105.1271488
200533196,11.43425652,106.0668141
200533196,10.94388179,106.8578297
220761693,12.35889,92.85306
220761693,7.95,93.366667
220761693,9.2,92.75
220761693,11.61416292,92.61625817
220761693,11.65738519,92.65112475
220761693,11.76747036,92.72062828
220761693,26.1941777,97.1951473
222291660,8.6168,77.2618
222291660,8.6277,77.23473
222291660,8.6272,77.23479
222291660,8.672517,77.18453
222291660,8.824081,77.21843
222291660,8.672518,77.18455
222291660,8.830147,77.21438
222291715,8.708997,77.25996
222291715,8.587364,77.26744
222291715,8.588169,77.27224
222292291,8.767555,77.10961
224100285,21.96638489,91.90933526
224100285,11.6182039,92.72493492
224100285,13.4474764,94.2635894
224100285,12.08531728,99.01290894
224088253,27.98441597,95.07120541
224088253,16.07576428,97.65817063
224088253,14.04660707,99.31741558
224071357,24.87238283,91.83476078
224071357,21.91940317,95.94347477
224071357,26.11528648,97.1951473
224071357,24.85074338,97.90269163
224106293,24.31290034,91.72547345
224106293,22.2961173,91.82227101
224106293,24.28086577,91.88812502
224106293,22.52196543,91.98901434
224106293,12.08531728,99.01290894
224109482,27.7431,98.347
224109482,27.7431,98.3469
224109482,26.2,92.94
224109482,25.74177546,91.65530596
224109482,28.87504267,97.83977509
224101293,25.60315008,91.63607988
224101293,23.1666667,92.8031209
224101293,26.98744464,94.64290527
224101293,17.07718864,95.16265589
224101293,21.91876616,95.94416141
224101293,12.08531728,99.01290894
224085585,19.29792602,96.72597149
224085585,18.85134338,97.18885068
224071631,24.48672214,90.05415085
224071631,25.57689214,91.62852678
224071631,22.3017079,91.85042348
224071631,26.44048501,92.97731737
224071631,12.08531728,99.01290894
224101709,23.75452803,91.47956315
224101709,17.29649417,96.47046443
224101709,16.39557208,97.51136705
225970375,9.059651,76.565535
225970375,9.059658,76.565537
226499453,8.695075,77.15989167
226499453,10.41983333,76.70947222
226499453,10.37066107,76.91770694
226499453,12.077554,75.728714
226499453,12.101283,75.772998
226499453,12.10121,75.773217
37314,10.4667,76.85
37314,11.1167,76.425
37314,8.441667,77.475
37314,12.475,75.675
37314,12.5583,75.6611
37314,12.5583,75.6611
37314,12.5583,75.6611
37314,6.38333,80.66667
37314,8.81667,77.2056
37314,8.64583,77.2722
37314,10.45,76.8333
37314,9.59167,77.175
37314,8.725,77.2417
37314,9.64028,77.3667
37314,11.8,76.0083
37314,13.725,74.9917
37314,13.4917,75.075
37314,15.4083,74.2833
37314,15.425,74.2917
37314,15.5417,74.3083
37314,11.8917,77.175
37314,12.757,75.591667
37314,12.458334,75.641667
37314,14.2739,74.7489
37314,11.3208,78.3589
37314,12.55,75.6667
37314,13.595117,75.011395
37314,15.474969,74.080601
37314,16.928721,73.796388
37314,8.497334,77.483477
37314,17.498085,73.18454
37314,12.22408,75.562604
37314,7.25,80.6
37314,8.73333,77.06666
228007161,11.339687,76.806884
228007161,12.769139,78.221861
228007161,13.984866,79.449662
228007161,17.273797,77.942542
228007161,12.348334,79.403784
228007388,19.398774,73.7794372
228007388,19.384668,73.771017
228007388,19.385802,73.779601
33007,12.10000038,99.01667023
33007,12.10000038,99.01667023
33007,10.94999981,106.8166656
33007,8.6833334,106.6166687
33007,10.96666622,106.6500015
33007,10.5,107.1666641
33007,11.30000019,106.0999985
33007,10.75,106.6666641
33007,10.5,107.1666641
33007,10.94999981,106.8166656
33007,10.5,107.1666641
33007,11.30000019,106.0999985
33007,10.96666622,106.6500015
33007,10.5,107.1666641
33007,10.69999981,105.1166687
33007,10.5,107.1666641
33007,10.19999981,104.0
33007,10.94999981,106.8166656
33007,12.5,92.75
33007,14.08333302,98.5
33007,12.5,92.75
33007,14.96666622,102.1166687
33007,15.71666622,100.1500015
33007,17.64999962,95.80000305
33007,16.78333282,96.16666412
33007,18.78333282,98.98332977
33007,16.46666718,99.5
33007,12.69999981,104.9000015
33007,12.25,109.0999985
33007,12.5,92.75
33007,17.13333321,96.26667023
33007,17.33333397,96.48332977
33007,13.16666698,100.9333344
33007,12.5,92.75
33007,13.16666698,100.9333344
33007,12.53333378,103.9166641
33007,10.75,106.6666641
33007,10.94999981,106.8166656
33007,11.5666666,108.9833298
33007,12.5,92.75
33007,12.10000038,99.01667023
33007,12.5,92.75
33007,12.10000038,99.01667023
33007,13.36666679,103.8499985
33007,13.36666679,103.8499985
33007,10.94999981,106.8166656
33007,10.5,107.1666641
33007,10.96666622,107.3499985
33007,13.16666698,100.9333344
33007,12.69999981,104.9000015
33007,9.13333321,99.31666565
33007,13.75,100.5166702
33007,16.46666718,99.5
33007,13.16666698,100.9333344
33007,12.60000038,102.1500015
33007,10.75,106.7666702
33007,13.75,100.5166702
33007,16.54999924,104.75
33007,14.66666698,98.8666687
33007,10.10000038,99.83333588
33007,9.03333378,98.91666412
33007,10.85000038,99.43333435
33007,11.19999981,99.51667023
33007,13.16666698,100.9333344
33007,13.36666679,100.9833298
33007,10.66666698,99.33333588
33007,10.10000038,99.83333588
33007,10.08333302,99.8666687
33007,7.94999981,100.0
33007,18.93333244,96.43333435
33007,9.96666622,98.6333313
33007,14.58333302,100.4499969
33007,15.13333321,103.3499985
33007,18.71666718,99.03333282
33007,14.01666641,99.53333282
33007,15.26666641,102.2833328
33007,12.10000038,99.01667023
33007,13.6833334,102.5
33007,12.66666698,102.1999969
33007,12.5,92.75
33007,9.10000038,99.23332977
33007,10.61666679,104.1833344
33007,11.30000019,106.0999985
33007,14.88333321,101.7333298
33007,17.96666718,102.5999985
33007,14.66666698,100.9000015
33007,14.53333378,100.9166641
33007,10.75,106.7666702
33007,13.75,100.5166702
33007,14.66666698,100.9000015
33007,17.83333397,101.75
33007,17.0,101.8333359
33007,17.96666718,102.5999985
33007,11.8166666,106.9666672
33007,12.0,102.3833313
33007,8.4333334,99.96666718
33007,12.91666698,102.3833313
33007,16.85000038,101.9333344
33007,12.91666698,102.3833313
33007,16.46666718,99.5
33007,15.10000038,104.5833359
33007,14.94999981,98.65000153
33007,15.36666679,100.0500031
33007,12.9333334,102.2166672
33007,10.61666679,104.1833344
33007,14.58333302,100.4499969
33007,12.66666698,102.3333359
33007,14.53333378,100.9166641
33007,14.5,101.1666641
33007,12.63333321,101.4333344
33007,12.63333321,101.4333344
33007,14.58333302,101.8333359
33007,7.26666689,100.5333328
33007,14.66666698,100.9000015
33007,14.53333378,100.9166641
33007,7.19999981,100.5999985
33007,18.78333282,98.98332977
33007,7.19999981,100.5999985
33007,15.23333359,104.8666687
33007,18.78333282,98.98332977
33007,14.73333359,98.6333313
33007,7.19999981,100.5999985
33007,13.23333359,101.0999985
33007,12.53555584,99.47250366
33007,11.20888901,99.52749634
33007,13.00916672,99.92055511
33007,7.6500001,100.4000015
33007,7.34999991,100.4833298
33007,7.26666689,100.5166702
33007,6.86833334,101.3563919
33007,16.78333282,104.4333344
33007,15.4333334,105.4833298
33007,9.11666679,99.19999695
33007,10.75,99.21666718
33007,7.76666689,100.1166687
33007,12.44999981,102.2666702
33007,16.5,104.8166656
33007,12.26194477,106.9244461
33007,17.64999962,95.80000305
33007,16.78333282,96.16666412
33007,17.33333397,96.48332977
33007,12.4333334,98.59999847
33007,12.10000038,99.01667023
33007,13.53333378,99.83333588
33007,13.16666698,100.9333344
33007,12.0,102.3833313
33007,13.36666679,103.8499985
33007,8.6833334,106.6166687
33007,12.25,109.0999985
33007,9.648131,100.197445
33007,11.474642,107.362518
33007,14.5,101.166667
33007,14.5,101.0
33007,12.860833,107.696944
33007,22.533333,88.366667
33007,23.843232,90.268498
33007,12.433333,98.616667
33007,12.5903,105.27
33007,5.74717141,101.4698499
239578615,10.106911,77.132212
239578615,10.190311,77.177277
239578615,10.220167,77.204139
239578615,11.255016,76.522522
239578615,10.190311,77.177274
239578615,10.1,77.06667
239578615,11.462081,76.675249
239578615,11.462725,76.679755
239578615,11.46257,76.679813
239578615,11.462735,76.679838
239578615,11.462405,76.680437
239578615,11.400114,76.736356
239578615,11.421767,76.861728
239578615,11.397243,76.86658
239578615,11.509655,76.933578
239578615,10.142493,77.036139
239578615,10.143403,77.040451
239578615,10.332647,77.045363
239578615,10.140742,77.047264
239578615,10.134005,77.05439
239578615,10.088933,77.059525
239578615,10.276166,77.161458
239578615,10.308236,77.167993
239578615,10.228113,77.487494
239578615,10.230476,77.494163
239578615,10.231254,77.494508
239578615,10.21035,77.165574
239578615,11.5,76.5
239578615,10.1487,77.386022
239578615,10.347878,77.008864
239578615,11.425119,76.691869
239578615,11.425303,76.720347
239578615,11.399722,76.734311
239578615,11.388437,76.623634
239578615,11.388469,76.623658
239578615,11.388828,76.679531
239578615,11.356867,76.796781
239578615,11.79385,78.207256
239578615,11.415013,76.764812
239578615,11.483158,76.566211
239578615,9.939242,77.242308
239578615,10.23333,77.48333
239578615,11.480168,76.544333
239578615,10.2083,77.45
239578615,10.106961,77.132225
239578615,11.480168,76.544333
239578615,10.2667,77.5167
239578615,11.302128,76.594519
239578615,11.887983,77.174403
239578615,11.400114,76.736356
239578615,10.2333,77.48333
239578615,10.175,77.3917
239578615,11.79385,78.207256
239578615,11.796517,78.213175
239578615,11.367572,76.702258
239578615,10.225511,77.456514
239578615,10.238414,77.481758
239578615,11.9417,77.175
239578615,10.208908,77.435978
239578615,11.875,77.1917
239578615,10.175,77.0917
239578615,10.234113,77.481734
239578615,10.143714,77.034967
239578615,10.14795,77.036864
239578615,11.483158,76.566211
239578615,10.145742,77.03565
239578615,10.142681,77.03865
239578615,10.091186,77.065469
239578615,11.35,76.85
239578615,10.145564,77.039792
239578615,10.251594,77.392739
239578615,10.201983,77.186917
239578615,10.207617,77.190328
239578615,10.200975,77.191903
239578615,10.204167,77.197497
239578615,11.415036,76.764886
239578615,10.18455,77.088272
239578615,9.998389,77.229036
239578615,10.005092,77.238742
239578615,9.989231,77.229514
239578615,9.986158,77.230236
239578615,9.979706,77.245319
239578615,9.597081,77.221886
239578615,10.23,77.49
239578615,9.939242,77.242308
239578615,10.2335,77.102992
239578615,9.939242,77.242308
239578615,11.483158,76.56621
239578615,11.483158,76.566211
239578615,11.396239,76.777572
239578615,10.146903,77.036811
239578615,10.19635,77.507544
239578975,10.163193,77.013117
239578975,9.628039,77.358311
239578975,10.36092,76.878776
239578975,10.207201,76.909532
239578975,10.390775,76.982522
239578975,10.388104,76.991792
239578975,10.175936,77.030686
239578975,10.136966,77.059598
239578975,9.64028,77.3667
239578975,10.25305,77.055722
239578975,10.161764,77.004511
239578975,10.137876,77.059479
239578975,11.462611,76.095633
239578975,11.490422,76.14
239578975,10.296297,77.152556
239578975,10.361156,76.723992
239578975,10.300033,76.789008
239578975,11.454375,76.369211
239578975,10.142925,77.037861
239578975,9.974617,77.229764
239578975,9.979706,77.245319
239578975,10.232678,76.898178
239578975,10.172925,77.010197
239578975,10.118553,76.930553
239578975,10.162697,77.067414
239578975,10.095578,77.186072
239578975,11.483158,76.566211
239578975,10.52234,76.75562
239578975,10.5248,76.7741
239578975,9.608519,77.069839
239579056,10.317593,76.832915
239579056,10.218257,76.972072
239579056,9.366006,76.945817
239579056,8.619864,77.228894
239579056,9.524572,77.114692
239579056,10.358489,76.766161
239579056,10.336889,76.817847
239579056,8.62505,77.246597
239579056,8.629497,77.255039
239579056,10.3375,76.855556
239579056,11.641403,75.883611
239855551,8.678779,77.162476
239905380,8.71052535,77.12977399
239905380,10.32029535,76.22960534
239905380,10.54891022,76.44589479
239905380,10.35155231,76.52034957
