internalTaxonId,scientificName,redlistCategory,redlistCriteria,kingdomName,phylumName,className,orderName,familyName,genusName,speciesEpithet,doi,populationTrend,hasImage
186884507,Peristylus sahanii,Critically Endangered,B2ab(iii); D,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Peristylus,sahanii,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T186884507A186885369.en,Stable,False
186884978,Eulophia obtusa,Critically Endangered,"B2ab(i,ii,iii,iv,v); C2a(i,ii); D",PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Eulophia,obtusa,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T186884978A186885384.en,Decreasing,True
186885185,Habenaria sahyadrica,Endangered,D,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Habenaria,sahyadrica,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T186885185A186885394.en,Stable,False
187022603,Murdannia assamica,Vulnerable,D2,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,COMMELINALES,COMMELINACEAE,Murdannia,assamica,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T187022603A187022622.en,Unknown,False
187022663,Murdannia brownii,Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,LILIOPSIDA,COMMELINALES,COMMELINACEAE,Murdannia,brownii,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T187022663A187022673.en,Unknown,False
187024265,Murdannia saddlepeakensis,Critically Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,LILIOPSIDA,COMMELINALES,COMMELINACEAE,Murdannia,saddlepeakensis,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T187024265A187024275.en,Decreasing,False
187025460,Murdannia sanjappae,Vulnerable,D2,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,COMMELINALES,COMMELINACEAE,Murdannia,sanjappae,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T187025460A187025974.en,Unknown,False
186301014,Oberonia bopannae,Critically Endangered,B2ab(iii); D,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Oberonia,bopannae,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T186301014A188972478.en,Unknown,False
191546628,Adelocaryum lambertianum,Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,BORAGINACEAE,Adelocaryum,lambertianum,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T191546628A191546963.en,Decreasing,False
191547129,Adelocaryum malabaricum,Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,BORAGINACEAE,Adelocaryum,malabaricum,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T191547129A191547198.en,Decreasing,True
191547570,Amorphophallus smithsonianus,Vulnerable,D2,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Amorphophallus,smithsonianus,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T191547570A191547574.en,Unknown,True
191681904,Distimake rhyncorhiza,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,CONVOLVULACEAE,Distimake,rhyncorhiza,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T191681904A191681934.en,Unknown,True
168904,Cryptocoryne cognata,Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Cryptocoryne,cognata,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T168904A197729585.en,Unknown,False
175218,Cryptocoryne consobrina,Vulnerable,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Cryptocoryne,consobrina,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T175218A197729797.en,Decreasing,False
197945955,Raorchestes keirasabinae,Vulnerable,B1ab(iii),ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,keirasabinae,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T197945955A197945974.en,Decreasing,False
31187,Humboldtia bourdillonii,Vulnerable,A2c; B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Humboldtia,bourdillonii,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T31187A201031094.en,Decreasing,True
33645,Dialium travancoricum,Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii); D",PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Dialium,travancoricum,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T33645A201031154.en,Decreasing,False
33647,Prioria pinnata,Vulnerable,A1acd,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Prioria,pinnata,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T33647A201031235.en,Stable,False
38758,Aporosa bourdillonii,Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(i); D",PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,Aporosa,bourdillonii,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T38758A201031315.en,Decreasing,False
201030934,Humboldtia brunonis,Vulnerable,A2c; C2a(i),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Humboldtia,brunonis,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T201030934A201031378.en,Decreasing,True
201031081,Syzygium periyarense,Critically Endangered,D,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,periyarense,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T201031081A201031398.en,Unknown,True
202483877,Semecarpus kurzii,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Semecarpus,kurzii,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T202483877A202740770.en,Unknown,True
202483996,Semecarpus prainii,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Semecarpus,prainii,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T202483996A202740785.en,Unknown,False
202484066,Semecarpus subpanduriformis,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Semecarpus,subpanduriformis,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T202484066A202740790.en,Unknown,False
202532388,Brownlowia elata,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Brownlowia,elata,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T202532388A202740876.en,Unknown,False
202536352,Grewia nagensium,Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Grewia,nagensium,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T202536352A202740976.en,Unknown,False
202732050,Pterospermum aceroides,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pterospermum,aceroides,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T202732050A202741202.en,Unknown,False
206837366,Glochidion andamanicum,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,Glochidion,andamanicum,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T206837366A206909976.en,Unknown,False
208974595,Ochna gamblei,Endangered,A2ac; D,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,OCHNACEAE,Ochna,gamblei,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T208974595A209009666.en,Decreasing,False
210014331,Pandanus palakkadensis,Critically Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(ii)",PLANTAE,TRACHEOPHYTA,LILIOPSIDA,PANDANALES,PANDANACEAE,Pandanus,palakkadensis,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T210014331A210018953.en,Decreasing,False
30891,Syzygium neesianum,Vulnerable,A2c; B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,neesianum,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T30891A210023075.en,Decreasing,True
38036,Syzygium caryophyllatum,Vulnerable,C2a(i),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,caryophyllatum,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T38036A210023175.en,Unknown,False
210010463,Syzygium calophyllifolium,Endangered,C2a(i),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,calophyllifolium,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T210010463A210023247.en,Decreasing,False
210013452,Ficus beddomei,Endangered,A2c,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,Ficus,beddomei,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T210013452A210023277.en,Decreasing,False
210013545,Ficus costata,Vulnerable,"B2ab(i,ii,iii,iv)",PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,Ficus,costata,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T210013545A210023282.en,Decreasing,False
210013949,Ficus dalhousiae,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,Ficus,dalhousiae,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T210013949A210023287.en,Unknown,False
211716588,Garcinia succifolia,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,Garcinia,succifolia,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T211716588A211814001.en,Unknown,False
213352738,Chionanthus sumatranus,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,OLEACEAE,Chionanthus,sumatranus,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T213352738A213399586.en,Unknown,False
215199522,Lepidagathis clavata,Critically Endangered,B1ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,ACANTHACEAE,Lepidagathis,clavata,,Unknown,False
22679012,Perdicula manipurensis,Critically Endangered,D,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Perdicula,manipurensis,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22679012A218880247.en,Unknown,True
22679330,Syrmaticus humiae,Vulnerable,C2a(i),ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Syrmaticus,humiae,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T22679330A218986656.en,Decreasing,True
200533196,Meyna pubescens,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Meyna,pubescens,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T200533196A218992481.en,Unknown,False
220761693,Lepisanthes andamanica,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Lepisanthes,andamanica,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T220761693A220912087.en,Unknown,False
222291660,Syzygium sasidharanii,Critically Endangered,C2a(i),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,sasidharanii,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T222291660A222292347.en,Decreasing,False
222291715,Syzygium agastyamalayanum,Critically Endangered,B1ab(iii)+2ab(iii); D,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,agastyamalayanum,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T222291715A222292384.en,Decreasing,False
222292291,Syzygium ponmudianum,Critically Endangered,B1ab(iii)+2ab(iii); D,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,ponmudianum,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T222292291A222292498.en,Decreasing,False
31181,Buchanania barberi,Critically Endangered,"B2ab(iii,v); C2a(i,ii); D",PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Buchanania,barberi,,Decreasing,False
22693225,Tringa guttifer,Endangered,C2a(ii),ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,guttifer,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22693225A223484923.en,Decreasing,True
224100285,Planchonella longipetiolata,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Planchonella,longipetiolata,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T224100285A224134652.en,Unknown,False
224088253,Gymnocladus burmanicus,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Gymnocladus,burmanicus,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T224088253A224134657.en,Unknown,False
224071357,Albizia umbrosa,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Albizia,umbrosa,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T224071357A224134662.en,Unknown,False
224106293,Tarenna helferi,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Tarenna,helferi,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T224106293A224134682.en,Unknown,False
224109482,Vaccinium piliferum,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,ERICACEAE,Vaccinium,piliferum,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T224109482A224134702.en,Unknown,True
224101293,Syzygium praetermissum,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,praetermissum,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T224101293A224134732.en,Unknown,False
224085585,Dillenia mansonii,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,DILLENIALES,DILLENIACEAE,Dillenia,mansonii,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T224085585A224134792.en,Unknown,False
224071631,Allophylus subfalcatus,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Allophylus,subfalcatus,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T224071631A224134827.en,Unknown,False
224101709,Syzygium venustum,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,venustum,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T224101709A224134837.en,Unknown,True
22729465,Spilornis klossi,Endangered,D,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Spilornis,klossi,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T22729465A224811039.en,Unknown,True
225970375,Madhuca balakrishnanii,Critically Endangered,A2c; B1ab(iii)+2ab(iii); D,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Madhuca,balakrishnanii,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T225970375A225970391.en,Decreasing,False
226499453,Elaeocarpus weibelii,Endangered,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,ELAEOCARPACEAE,Elaeocarpus,weibelii,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T226499453A226499542.en,Unknown,True
37314,Myristica magnifica,Vulnerable,A2c,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MYRISTICACEAE,Myristica,magnifica,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T37314A226834730.en,Decreasing,True
228007161,Wrightia indica,Critically Endangered,D,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Wrightia,indica,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T228007161A228009889.en,Unknown,False
228007388,Croton gibsonianus,Critically Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Croton,gibsonianus,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T228007388A228009899.en,Unknown,True
22695494,Accipiter butleri,Vulnerable,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter,butleri,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T22695494A230038665.en,Decreasing,True
82031633,Sousa plumbea,Endangered,A2cd+3cd+4cd,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Sousa,plumbea,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T82031633A230253271.en,Decreasing,True
33007,Dipterocarpus alatus,Vulnerable,A2cd,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Dipterocarpus,alatus,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T33007A231194805.en,Decreasing,False
22715856,Pellorneum palustre,Vulnerable,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PELLORNEIDAE,Pellorneum,palustre,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22715856A234075458.en,Decreasing,True
239578615,Strobilanthes kunthiana,Vulnerable,A2c,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,ACANTHACEAE,Strobilanthes,kunthiana,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T239578615A239579829.en,Decreasing,True
239578975,Impatiens parasitica,Vulnerable,A2c,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,BALSAMINACEAE,Impatiens,parasitica,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T239578975A239579834.en,Decreasing,True
239579056,Medinilla anamalaiana,Endangered,D,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,Medinilla,anamalaiana,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T239579056A239579839.en,Decreasing,False
239855551,Ixora agasthyamalayana,Vulnerable,D2,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Ixora,agasthyamalayana,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T239855551A239856209.en,Unknown,False
239905380,Psychotria nudiflora,Vulnerable,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Psychotria,nudiflora,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T239905380A239905382.en,Unknown,False
239905390,Psychotria anamallayana,Vulnerable,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Psychotria,anamallayana,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T239905390A239905392.en,Unknown,False
239905440,Nothopegia travancorica,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,Nothopegia,travancorica,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T239905440A239905442.en,Unknown,False
239905600,Ficus cupulata,Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,Ficus,cupulata,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T239905600A239905602.en,Decreasing,False
239905630,Ehretia wightiana,Vulnerable,B2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,EHRETIACEAE,Ehretia,wightiana,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T239905630A239905632.en,Unknown,False
239906076,Psychotria connata,Vulnerable,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Psychotria,connata,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T239906076A239906078.en,Unknown,False
22681585,Mulleripicus pulverulentus,Vulnerable,A2cd+3cd+4cd,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Mulleripicus,pulverulentus,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T22681585A241500854.en,Decreasing,True
242376348,Dipcadi saxorum,Endangered,"B2ab(iii,v)",PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPARAGACEAE,Dipcadi,saxorum,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T242376348A242530926.en,Decreasing,False
22680064,Asarcornis scutulata,Critically Endangered,A2bcde+3bcde+4bcde; C1+2a(i),ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Asarcornis,scutulata,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22680064A244637841.en,Decreasing,True
247297998,Coleus idukkianus,Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Coleus,idukkianus,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T247297998A247298014.en,Unknown,False
4615,Chelonia mydas,Endangered,A2bd,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Chelonia,mydas,https://dx.doi.org/10.2305/IUCN.UK.2023-1.RLTS.T4615A247654386.en,Decreasing,True
103874145,Montecincla jerdoni,Endangered,B1ab(iii)+2ab(iii),ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Montecincla,jerdoni,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T103874145A249695988.en,Decreasing,True
103874754,Montecincla meridionalis,Vulnerable,B1ab(iii)+2ab(iii),ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Montecincla,meridionalis,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T103874754A249819859.en,Decreasing,True
22716795,Paradoxornis flavirostris,Vulnerable,"B2ab(ii,iii,iv,v); C2a(i)",ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARADOXORNITHIDAE,Paradoxornis,flavirostris,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22716795A250442182.en,Decreasing,True
22716358,Argya longirostris,Vulnerable,B2ab(iii),ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Argya,longirostris,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22716358A250900824.en,Decreasing,True
22734628,Liocichla bugunorum,Critically Endangered,D,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Liocichla,bugunorum,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22734628A253660338.en,Unknown,True
254095810,Ceropegia evansii,Endangered,"B2ab(iii,v); C2a(i); D",PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ceropegia,evansii,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T254095810A254095929.en,Decreasing,True
254095865,Ceropegia mohanramii,Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i,ii); D",PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Ceropegia,mohanramii,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T254095865A254095961.en,Decreasing,False
22693749,Pluvialis squatarola,Vulnerable,A2bcd+4bcd,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,squatarola,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22693749A254375039.en,Decreasing,True
254475077,Ochradenus lakhpatensis,Endangered,B1ab(iii)+2ab(iii),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,RESEDACEAE,Ochradenus,lakhpatensis,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T254475077A254475508.en,Decreasing,False
15954,Panthera pardus,Vulnerable,A2cd,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,pardus,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T15954A254576956.en,Decreasing,True
22693447,Calidris subruficollis,Vulnerable,A2bc+4bc,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,subruficollis,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22693447A256354281.en,Decreasing,True
2888,Bos javanicus,Critically Endangered,A2abcd+4cd,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bos,javanicus,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T2888A256426742.en,Decreasing,True
22693464,Calidris falcinellus,Vulnerable,A2bc+4bc,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,falcinellus,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22693464A257323525.en,Decreasing,True
22685513,Belocercus longicaudus,Vulnerable,A2cd+3cd+4cd,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Belocercus,longicaudus,https://dx.doi.org/10.2305/IUCN.UK.2024-2.RLTS.T22685513A258108195.en,Decreasing,True
219,Acinonyx jubatus,Vulnerable,A4b; C1,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Acinonyx,jubatus,https://dx.doi.org/10.2305/IUCN.UK.2024-1.RLTS.T219A259025524.en,Decreasing,True
